customerID,Churn
1703-MGIAB,0
0666-UXTJO,0
3580-REOAC,1
0093-EXYQL,0
5792-JALQC,0
3062-ICYZQ,0
7315-WYOAW,0
2937-FTHUR,0
8845-LWKGE,0
2984-MIIZL,1
1564-HJUVY,0
8305-VHZBZ,1
4487-ZYJZK,0
8398-TBIYD,0
1813-JYWTO,0
0674-EYYZV,0
2530-FMFXO,0
0529-ONKER,1
5982-XMDEX,0
4710-NKCAW,0
6024-RUGGH,0
1304-SEGFY,0
8148-BPLZQ,0
1728-CXQBE,0
0374-FIUCA,0
6035-RIIOM,0
3590-TCXTB,0
0315-LVCRK,0
0314-TKOSI,0
0971-QIFJK,0
2792-VPPET,0
9443-JUBUO,0
4578-PHJYZ,0
3588-WSTTJ,0
1347-KTTTA,0
7073-QETQY,0
7892-POOKP,1
6480-YAGIY,0
4625-LAMOB,0
5277-ZLOOR,1
5906-DVAPM,0
1501-SGHBW,1
7663-YJHSN,0
9019-QVLZD,1
0117-LFRMW,1
0885-HMGPY,0
5158-RIVOP,0
1302-TPUBN,0
7105-MXJLL,0
2550-QHZGP,0
8443-WVPSS,1
4056-QHXHZ,0
4510-HIMLV,1
5071-FBJFS,0
1429-UYJSV,0
8286-AFUYI,0
0345-XMMUG,0
3221-CJMSG,0
8981-FJGLA,0
1223-UNPKS,0
9921-EZKBY,0
4822-NGOCH,1
0318-ZOPWS,0
4881-GQJTW,0
2956-GGUCQ,1
0880-TKATG,1
3190-XFANI,1
7234-KMNRQ,0
5406-KGRMX,0
0780-XNZFN,0
2916-BQZLN,0
8496-EJAUI,1
6719-OXYBR,0
2144-BFDSO,0
9492-TOKRI,1
4730-AWNAU,0
6992-TKNYO,0
5668-MEISB,0
8263-JQAIK,1
5176-LDKUH,0
4749-VFKVB,1
5161-UBZXI,0
1600-DILPE,0
3097-PYWXL,0
0515-YPMCW,1
4163-NCJAK,0
2804-ETQDK,0
0305-SQECB,0
6122-EFVKN,0
4393-GEADV,0
0281-CNTZX,0
6972-SNKKW,0
3061-BCKYI,0
7480-SPLEF,0
6135-OZQVA,0
4290-BSXUX,1
7670-ZBPOQ,0
0804-XBFBV,0
8670-ERCJH,0
4335-BSMJS,0
8150-QUDFX,0
1550-EENBN,0
3797-VTIDR,1
6260-XLACS,0
3946-JEWRQ,0
0440-MOGPM,0
4837-PZTIC,0
3091-FYHKI,1
4694-PHWFW,0
5788-YPOEG,0
2208-NKVVH,0
7009-LGECI,0
5294-IMHHT,0
8413-YNHNV,0
7823-JSOAG,0
9055-MOJJJ,0
5555-RNPGT,0
7407-SUJIZ,0
2947-DOMLJ,1
7241-AJHFS,0
6092-QZVPP,0
6865-JZNKO,0
4404-HIBDJ,1
3001-UNBTL,0
6960-HVYXR,1
0103-CSITQ,0
6479-OAUSD,0
3757-NJYBX,1
0363-SVHYR,0
7075-BNDVQ,0
9691-HKOVS,0
4558-FANTW,1
8780-IHCRN,0
5533-NHFRF,0
2889-FPWRM,1
0723-VSOBE,0
4273-MBHYA,0
7602-MVRMB,0
1508-DFXCU,0
1028-FFNJK,0
9481-IEBZY,0
7924-GJZFI,0
9445-ZUEQE,0
7162-WPHPM,0
4671-LXRDQ,1
1752-OZXFY,0
2466-FCCPT,0
6121-TNHBO,0
9845-QOMAD,0
1872-EBWSC,0
4806-HIPDW,1
6897-UUBNU,0
6923-EFPNL,1
0201-OAMXR,1
5876-HZVZM,1
6350-XFYGW,0
9975-GPKZU,0
3589-PPVKW,0
8042-JVNFH,1
2603-HVKCG,0
4988-IQIGL,1
1506-YJTYT,0
2458-EOMRE,0
1656-DRSMG,0
9277-JOOMO,0
6371-NZYEG,0
6131-IUNXN,0
8766-PAFNE,0
5686-CMAWK,0
9702-AIUJO,0
4450-DLLMH,0
3374-PZLXD,0
7995-ZHHNZ,0
0197-PNKNK,0
8775-CEBBJ,1
8676-OOQEJ,0
0206-TBWLC,0
8383-SGHJU,0
8800-JOOCF,0
6161-ERDGD,0
5960-MVTUK,0
8325-QRPZR,0
2300-RQGOI,0
8748-HFWBO,0
2126-GSEGL,0
2586-CWXVV,0
5127-BZENZ,0
7596-ZYWBB,0
4628-WQCQQ,1
0621-HJWXJ,0
4750-UKWJK,0
4228-ZGYUW,1
9172-ANCRX,1
1846-XWOQN,1
8750-QWZAJ,0
7270-BDIOA,1
2272-UOINI,0
7869-ZYDST,0
6522-OIQSX,0
2107-FBPTK,0
6313-GIDIT,1
6140-QNRQQ,1
2400-XIWIO,0
4360-QRAVE,0
4476-OSWTN,0
3842-QTGDL,0
5143-WMWOG,1
9220-CXRSC,0
0115-TFERT,1
8535-SFUTN,0
6518-LGAOV,1
9441-QHEVC,0
2474-LCNUE,0
9462-MJUAW,1
9332-GYWLO,0
5448-VWNAM,0
9091-WTUUY,0
0784-GTUUK,0
6772-KSATR,1
0032-PGELS,1
5133-VRSAB,0
9239-GZHZE,0
1353-LJWEM,0
7267-FRMJW,0
6900-PXRMS,1
7088-FBAWU,0
9873-MNDKV,0
7695-PKLCZ,0
6168-YBYNP,0
8314-DPQHL,0
3295-YVUSR,0
2195-ZRVAX,1
2519-ERQOJ,0
5970-GHJAW,0
4616-ULAOA,0
6661-EIPZC,0
7841-TZDMQ,1
2024-BASKD,1
8064-RAVOH,0
6103-BOCOU,0
1159-WFSGR,0
5855-EIBDE,0
8512-WIWYV,0
2829-HYVZP,0
1777-JYQPJ,0
2988-GBIVW,0
1591-MQJTP,0
3605-JISKB,0
1624-NALOJ,1
3148-AOIQT,0
8735-IJJEG,0
1335-HQMKX,0
3911-RSNHI,0
5546-BYZSM,0
0128-MKWSG,0
6311-UEUME,1
4135-FRWKJ,0
1452-XRSJV,0
3744-ZRRDZ,1
3034-ZBEQN,1
0774-RMNUW,0
9553-DLCLU,0
4397-FRLTA,0
7055-JCGNI,0
6261-RCVNS,1
3007-FDPEA,0
1790-NESIO,0
4647-XXZAM,0
0511-JTEOY,1
1498-DQNRX,0
9501-UKKNL,0
6723-CEGQI,0
0795-LAFGP,0
5076-YVXCM,0
1328-EUZHC,0
6537-QLGEX,0
9695-IDRZR,0
7129-CAKJW,0
6933-VLYFX,0
8417-GSODA,0
3162-ZJZFU,0
7945-HLKEA,0
1208-DNHLN,1
8565-HBFNN,0
3458-IDMFK,0
6988-CJEYV,0
3005-NFMTA,1
1268-ASBGA,1
9391-YZEJW,0
5708-EVONK,1
5346-BZCHP,0
9444-JTXHZ,1
2851-MMUTZ,0
8050-DVOJX,0
5597-GLBUC,1
2662-NNTDK,0
9801-GDWGV,1
2716-GFZOR,0
5590-YRFJT,1
4536-PLEQY,0
4719-UMSIY,0
3696-DFHHB,0
5499-ECUTN,0
8480-PPONV,0
1427-VERSM,0
9766-HGEDE,0
9500-LTVBP,0
5561-NWEVX,1
3841-CONLJ,0
4800-CZMPC,1
6233-HXJMX,0
6122-LJADA,0
4183-WCSEP,1
4458-KVRBJ,0
9978-HYCIN,0
4635-EJYPD,0
1154-HYWWO,0
7346-MEDWM,0
8982-NHAVY,0
5443-SCMKX,0
3508-CFVZL,0
0141-YEAYS,0
4832-VRBMR,0
1661-CZBAU,0
3956-MGXOG,0
9546-KDTRB,0
5320-BRKGK,0
5447-WZAFP,0
9898-KZQDZ,1
5510-BOIUJ,1
0093-XWZFY,1
1241-EZFMJ,0
9835-ZIITK,1
2606-PKWJB,0
6215-NQCPY,0
7225-IILWY,0
9391-EOYLI,1
2220-IAHLS,0
2229-DPMBI,0
4826-TZEVA,0
2878-RMWXY,0
0260-ZDLGK,1
0851-DFJKB,0
7617-EYGLW,0
3550-SAHFP,1
9418-RUKPH,0
9018-PCIOK,0
4293-ETKAP,0
5542-DHSXL,0
5056-FIMPT,0
6133-OZILE,0
9497-QCMMS,1
9975-SKRNR,0
7379-POKDZ,1
0936-NQLJU,0
6087-MVHJH,1
6918-UMQCG,0
0899-WZRSD,0
5539-HIVAK,0
8540-ZQGEA,0
5906-BFOZT,0
6362-QHAFM,0
3186-AJIEK,0
5383-MMTWC,1
9146-JRIOX,0
2027-OAQQC,1
4312-GVYNH,0
5898-IGSLP,0
0619-OLYUR,0
9871-ELEYA,0
1561-BWHIN,0
9651-GTSAQ,1
9505-SQFSW,0
5364-EVNIB,1
0496-AHOOK,0
1273-MTETI,1
1730-ZMAME,0
7325-ENZFI,0
4670-TABXH,0
7752-XUSCI,1
4430-YHXGG,0
8092-NLTGF,0
7240-ETPTR,1
6114-TCFID,0
9229-RQABD,0
3398-GCPMU,0
5919-VCZYM,0
5945-AZYHT,0
4365-MSDYN,0
3146-MSEGF,0
5846-NEQVZ,0
4393-RYCRE,0
5968-HYJRZ,0
1258-YMZNM,0
7312-XSBAT,0
4538-WNTMJ,0
7950-XWOVN,0
2845-AFFTX,1
6023-GSSXW,0
9522-ZSINC,0
2208-MPXIO,0
5789-LDFXO,0
2097-YVPKN,0
2722-JMONI,1
7833-PKIHD,0
8084-OIVBS,0
7548-SEPYI,1
3981-QSVQI,0
7898-PDWQE,0
6833-JMZYP,0
0536-BGFMZ,0
4546-FOKWR,0
1177-XZBJL,0
6502-KUGLL,0
5278-PNYOX,0
7110-BDTWG,0
6619-RPLQZ,0
1323-OOEPC,1
2320-SLKMB,0
2990-OGYTD,0
3489-HHPFY,0
2739-CACDQ,0
1564-NTYXF,1
9959-WOFKT,0
6152-ONASV,0
0247-SLUJI,0
0221-NAUXK,0
2516-XSJKX,0
4023-RTIQM,0
1399-UBQIU,0
8896-BQTTI,0
4018-KJYUY,0
5414-OFQCB,0
6625-UTXEW,0
8441-SHIPE,0
3016-KSVCP,0
6231-WFGFH,0
7895-VONWT,0
2314-TNDJQ,0
6408-WHTEF,0
9026-LHEVG,0
1172-VIYBP,0
5795-KTGUD,0
8996-ZROXE,0
8404-VLQFB,0
8143-ETQTI,0
3549-ZTMNH,0
8318-LCNBW,0
5922-ABDVO,1
9367-WXLCH,1
2675-IJRGJ,0
4486-EFAEB,0
5564-NEMQO,1
7892-QVYKW,0
8648-PFRMP,0
1821-BUCWY,0
5726-CVNYA,0
0106-GHRQR,0
2675-DHUTR,0
3811-VBYBZ,1
2446-BEGGB,1
8146-QQKZH,0
8710-YGLWG,0
4188-FRABG,0
0761-AETCS,1
8204-TIFGJ,0
1898-JSNDC,0
9079-LWTFD,0
4895-TMWIR,1
9626-VFRGG,0
2710-WYVXG,0
5832-TRLPB,0
1090-PYKCI,0
4510-PYUSH,1
4652-NNHNY,1
9027-TMATR,0
8124-NZVGJ,0
2809-ILCYT,0
9985-MWVIX,1
5439-WIKXB,0
3932-IJWDZ,0
2135-DQWAQ,0
1950-KSVVJ,0
9168-INPSZ,0
7501-IWUNG,0
1485-YDHMM,0
6400-BWQKW,1
1468-DEFNC,0
8999-EXMNO,0
0308-GIQJT,0
2826-UWHIS,0
4676-MQUEA,0
5989-AXPUC,0
8062-YBDOE,1
3398-FSHON,1
2495-KZNFB,0
9904-EHEVJ,0
2718-YSKCS,0
7668-XCFYV,0
6937-GCDGQ,0
5188-HGMLP,0
0699-NDKJM,0
3889-VWBID,0
5307-UVGNB,0
6394-MFYNG,1
2703-AMTUL,0
3727-OWVYD,0
4102-HLENU,0
3160-TYXLT,0
9800-ONTFE,0
0191-ZHSKZ,0
4366-CTOUZ,0
5242-UOWHD,0
7016-BPGEU,1
2957-LOLHO,1
4430-UZIPO,1
1740-CSDJP,1
2074-GKOWZ,1
2523-EWWZL,0
0533-BNWKF,1
2320-JRSDE,1
2951-QOQTK,1
8807-OPMBM,0
0277-BKSQP,0
7176-WRTNX,0
0617-AQNWT,1
5035-BVCXS,0
0322-YINQP,1
1084-UQCHV,1
9300-RENDD,1
3727-OVPRY,0
5701-ZIKJE,0
7115-IRDHS,0
8908-NMQTX,0
0689-DSXGL,0
5201-USSQZ,0
5199-FPUSP,0
5889-LFOLL,1
8718-PTMEZ,1
5214-CHIWJ,0
7975-JMZNT,0
3726-TBHQT,0
6582-OIVSP,0
5872-OEQNH,0
3235-ETOOB,1
7271-AJDTL,0
7317-GGVPB,1
8033-ATFAS,0
0869-PAPRP,0
2794-XIMMO,1
4236-XPXAV,1
7203-OYKCT,0
0187-WZNAB,0
1357-MVDOZ,0
3786-WOVKF,0
8952-WCVCD,0
4186-ZBUEW,0
5701-YVSVF,0
0847-HGRML,0
6344-SFJVH,0
7269-JISCY,0
1094-BKOSX,0
3407-JMJQQ,0
3776-EKTKM,1
6199-IPCAO,0
5651-CPDND,0
2371-JUNGC,0
9415-DPEWS,1
7134-HBPBS,0
1478-VPOAD,0
0356-OBMAC,0
9793-WECQC,0
5955-ERIHD,1
2684-EIWEO,1
3712-PKXZA,0
1839-UMACK,0
3194-ORPIK,1
5022-KVDQT,0
1031-IIDEO,1
1768-HNVGJ,0
1576-PFZIW,0
2011-TRQYE,1
2800-VEQXM,0
7776-QGYJC,0
3620-EHIMZ,0
9763-PDTKK,1
3192-NQECA,1
1439-LCGVL,0
6905-NIQIN,1
8191-XWSZG,0
3945-GFWQL,1
2065-MMKGR,0
0495-RVCBF,1
3948-XHGNA,1
0016-QLJIS,0
3669-LVWZB,1
3451-VAWLI,0
2911-IJORQ,0
2773-MADBQ,0
2612-RRIDN,1
1299-AURJA,0
9426-SXNHE,0
0221-WMXNQ,0
3144-KMTWZ,0
7503-MIOGA,0
3537-RYBHH,0
6504-VBLFL,0
5364-XYIRR,1
9924-JPRMC,0
2040-XBAVJ,0
8608-OZTLB,0
4526-RMTLL,0
0504-HHAPI,1
0856-NAOES,0
3266-FTKHB,0
0831-JNISG,0
0815-MFZGM,0
2592-YKDIF,0
1984-FCOWB,1
3987-KQDDU,0
4291-HPAXL,0
8111-BKVDS,0
6322-PJJDJ,0
9281-PKKZE,0
7047-FWEYA,0
2265-CYWIV,1
3259-FDWOY,1
9715-SBVSU,0
5067-WJEUN,0
8049-WJCLQ,0
3635-QQRQD,0
8079-XRJRS,1
2634-HCZGT,1
8410-BGQXN,0
3638-WEABW,0
5960-WPXQM,1
5954-BDFSG,0
7718-UPSKJ,0
8642-GVWRF,1
2252-NKNSI,0
4277-PVRAN,1
2469-DTSGX,0
8887-IPQNC,0
9770-KXGQU,0
5527-ACHSO,0
4712-AUQZO,0
4877-EVATK,1
8946-BFWSG,0
7927-AUXBZ,1
7096-UCLNH,0
9362-MWODR,0
8514-VZHEB,0
3402-XRIUO,0
6348-SNFUS,0
3317-VLGQT,0
8309-PPCED,0
8454-AATJP,0
3452-SRFEG,0
3346-BRMIS,1
4936-YPJNK,0
3106-ULWFW,1
2187-LZGPL,1
7389-KBFIT,0
3192-LNKRK,0
9769-TSBZE,0
5296-PSYVW,0
5233-GEEAX,1
7562-GSUHK,1
6227-FBDXH,0
1480-IVEVR,0
1552-CZCLL,0
9500-WBGRP,0
2868-SNELZ,1
5598-IKHQQ,0
3363-EWLGO,0
9272-LSVYH,0
8464-EETCQ,0
6207-WIOLX,1
2027-WKXMW,0
1027-LKKQQ,0
5327-CNLUQ,0
5131-PONJI,0
5372-FBKBN,0
3132-TVFDZ,1
3703-TTEPD,0
3629-WEAAM,0
2215-ZAFGX,0
5349-IECLD,1
2344-JMOGN,1
5883-GTGVD,1
8837-VVWLQ,1
8677-HDZEE,0
2898-LSJGD,1
5394-MEITZ,0
6229-UOLQL,0
8380-MQINP,0
7009-PCARS,0
2272-QAGFO,1
3654-ARMGP,0
9800-OUIGR,0
6195-MELTI,0
3863-QSTYI,0
1169-SAOCL,0
1568-LJSZU,0
4948-WBBKL,0
2506-TNFCO,1
4998-IKFSE,0
9964-WBQDJ,0
0302-JOIVN,1
1704-NRWYE,1
5748-RNCJT,1
6465-GSRCL,0
2801-NISEI,0
3755-JBMNH,1
7296-PIXQY,0
9971-ZWPBF,0
7872-BAAZR,0
2249-YPRNG,1
6778-EICRF,0
1265-ZFOSD,0
1131-QQZEB,0
9498-FIMXL,0
9565-FLVCG,0
0655-YDGFJ,0
2696-ECXKC,0
4636-OLWOE,0
5317-FLPJF,0
8734-FNWVH,0
6689-TCZHQ,1
8992-OBVDG,0
3055-MJDSB,0
5692-ICXLW,0
2284-VFLKH,0
2982-VPSGI,1
9025-AOMKI,1
2520-SGTTA,0
5821-MMEIL,0
6778-YSNIH,0
5569-KGJHX,1
0582-AVCLN,0
2724-FJDYW,0
6100-QQHEB,1
5743-KHMNA,0
0824-VWDPO,0
3769-MHZNV,0
1293-BSEUN,0
6303-KFWSL,0
0020-INWCK,0
9129-UXERG,0
1120-BMWUB,1
0886-QGENL,1
5702-SKUOB,0
7096-ZNBZI,0
1095-JUDTC,1
9762-YAQAA,0
0392-BZIUW,0
1415-YFWLT,1
5985-BEHZK,0
2122-YWVYA,0
9470-YFUYI,0
9351-LZYGF,0
5248-YGIJN,0
9094-AZPHK,0
2664-XJZNO,0
6584-VQMYT,0
2884-GBPFB,1
8118-TJAFG,0
2576-HXMPA,0
3808-HFKDE,0
8747-UDCOI,0
0426-TIRNE,1
1383-EZRWL,1
4115-BNPJY,0
1322-AGOQM,1
4065-JJAVA,0
3411-WLRSQ,0
1195-OIYEJ,1
4291-YZODP,0
0107-WESLM,1
6648-INWPS,0
8792-AOROI,0
5923-GXUOC,1
7663-ZTEGJ,0
5940-NFXKV,1
6859-QNXIQ,0
6956-SMUCM,1
3378-AJRAO,0
9661-ACXBS,1
5060-TQUQN,0
4138-NAXED,0
8329-IBCTI,1
1401-FTHFQ,0
8008-ESFLK,0
7079-QRCBC,1
8974-OVACP,0
1543-LLLFT,0
5482-VXSXJ,0
8414-MYSHR,1
4835-YSJMR,0
9074-KGVOX,0
5016-LIPDW,0
7452-FOLON,0
3737-GCSPV,1
1963-SVUCV,1
1061-PNTHC,0
5575-GNVDE,0
4415-WNGVR,0
2725-KXXWT,1
6746-WAUWT,0
3096-GKWEB,0
3340-QBBFM,0
7446-YPODE,0
1450-SKCVI,1
9776-CLUJA,1
1173-NOEYG,0
0151-ONTOV,1
2718-GAXQD,1
5456-ITGIC,0
0523-VNGTF,0
7083-YNSKY,1
2232-DMLXU,1
4671-VJLCL,0
4373-MAVJG,1
2811-POVEX,0
4128-ETESU,0
8901-UPRHR,0
8822-KNBHV,0
4718-DHSMV,0
9251-AWQGT,0
6614-YWYSC,0
7594-LZNWR,0
1395-WSWXR,0
1402-PTHGN,0
0744-GKNGE,0
1658-XUHBX,0
8070-AAWZP,0
3213-VVOLG,0
9087-EYCPR,0
8591-NXRCV,0
0334-GDDSO,1
2419-FSORS,0
4789-KWMXN,1
1228-ZLNBX,0
5312-UXESG,0
3727-RJMEO,1
8246-SHFGA,0
0464-WJTKO,0
5639-NTUPK,0
9499-XPZXM,0
4298-OYIFC,0
3050-GBUSH,0
6572-ADKRS,0
6734-PSBAW,0
6728-CZFEI,0
2067-QYTCF,0
6736-DHUQI,0
0673-IGUQO,0
8630-QSGXK,0
7876-AEHIG,0
8740-XLHDR,1
9350-ZXYJC,0
8221-HVAYI,0
7014-ZZXAW,0
0620-DLSLK,0
3744-ZBHON,0
4774-HHGGS,0
0947-MUGVO,1
7508-DQAKK,0
9764-REAFF,0
4201-JMNGR,1
0716-BQNDX,0
0277-ORXQS,0
9495-REDIY,0
5016-ETTFF,1
5687-DKDTV,1
3084-DOWLE,0
8029-XYPWT,0
8510-BBWMU,0
9424-CMPOG,0
3946-MHCZW,1
6390-DSAZX,1
1163-VIPRI,0
1602-IJQQE,1
9840-EFJQB,0
6959-UWKHF,1
3530-CRZSB,0
6621-YOBKI,0
3863-IUBJR,1
0727-BMPLR,1
0017-DINOC,0
9799-CAYJJ,0
0354-VXMJC,0
2507-QZPQS,0
1226-UDFZR,1
2208-UGTGR,0
5055-MGMGF,0
5149-CUZUJ,0
8260-NGFNY,1
7634-WSWDB,0
5829-NVSQN,0
0872-JCPIB,0
2364-UFROM,0
5897-ZYEKH,0
2018-QKYGT,0
6581-NQCBA,1
1135-LMECX,0
3758-CKOQL,0
1891-UAWWU,1
4931-TRZWN,0
8182-BJDSI,1
7402-PWYJJ,0
1009-IRMNA,1
5249-QYHEX,0
2560-WBWXF,0
1122-JWTJW,1
1017-FBQMM,0
3736-BLEPA,0
5828-DWPIL,0
3470-BTGQO,0
9825-YCXWZ,0
7326-RIGQZ,0
4554-YGZIH,1
8849-PRIQJ,0
0853-NWIFK,0
2146-EGVDT,0
3186-BAXNB,1
4815-YOSUK,0
7558-IMLMT,0
1051-EQPZR,0
9214-EKVXR,0
2172-EJXVF,0
3420-ZDBMA,0
4827-LTQRJ,0
0674-DGMAQ,0
4568-KNYWR,0
6982-SSHFK,1
7542-CYDDM,0
2430-RRYUW,0
9948-YPTDG,1
6967-QIQRV,0
0572-ZJKLT,0
4837-QUSFT,0
3118-UHVVQ,0
3644-QXEHN,0
1450-GALXR,1
0428-AXXLJ,0
7554-NEWDD,0
4707-MAXGU,0
4026-SKKHW,0
1251-KRREG,1
6516-NKQBO,0
4683-WYDOU,0
2460-NGXBJ,0
6204-IEUXJ,1
7614-QVWQL,1
5696-EXCYS,0
1614-JBEBI,0
6844-DZKRF,0
0772-GYEQQ,1
8058-JMEQO,1
4589-IUAJB,0
8947-YRTDV,0
7611-YKYTC,0
3423-HHXAO,0
3703-VAVCL,1
2072-ZVJJX,0
7817-OMJNA,0
5091-HFAZW,0
1981-INRFU,1
6821-JPCDC,0
3144-AUDBS,1
7142-HVGBG,1
1866-NXPSP,0
2003-CKLOR,1
1930-WNXSB,0
0634-SZPQA,1
5419-JPRRN,1
0829-DDVLK,0
9028-LIHRP,0
5429-LWCMV,0
2833-SLKDQ,1
0423-UDIJQ,0
3373-DIUUN,0
4958-XCBDQ,1
3126-WQMGH,0
4891-NLUBA,0
2535-PBCGC,0
2968-SSGAA,1
9838-BFCQT,0
8050-XGRVL,0
1767-TGTKO,0
4234-XTNEA,0
0280-XJGEX,1
8393-JMVMB,0
7011-CVEUC,0
1676-MQAOA,0
4450-YOOHP,0
7159-FVYPK,0
5502-RLUYV,1
8573-CGOCC,0
4198-VFOEA,0
9803-FTJCG,0
0208-BPQEJ,0
4119-ZYPZY,0
2725-IWWBA,0
0244-LGNFY,0
6202-DYYFX,0
2043-WVTQJ,0
0675-NCDYU,0
0484-JPBRU,0
0691-JVSYA,1
7182-OVLBJ,0
3158-MOERK,1
7710-JSYOA,0
8229-TNIQA,1
5778-BVOFB,0
4890-VMUAV,0
0224-HJAPT,1
8402-OOOHJ,0
5380-AFSSK,1
4929-XIHVW,0
6603-YRDCJ,0
1663-MHLHE,0
5044-XDPYX,0
7234-FECYN,1
3070-DVEYC,1
2369-UAPKZ,1
6086-ESGRL,1
4081-DYXAV,1
6907-NZZIJ,1
6094-ZIVKX,0
0420-HLGXF,0
8010-EZLOU,1
0640-YJTPY,0
1976-AZZPJ,0
5846-ABOBJ,0
7683-CBDKJ,1
4623-ZKHLY,0
6904-JLBGY,0
1455-HFBXA,0
8980-WQFWL,0
3170-NMYVV,0
8468-EHYJA,0
8561-NMTBD,0
6416-YJTTB,0
9609-BENEA,0
6513-EECDB,1
3002-WQZWT,0
5918-VUKWP,0
4827-USJHP,0
1431-CYWMH,0
3943-KDREE,1
7771-ZONAT,0
6010-DDPPW,0
2211-RMNHO,0
8563-OYMQY,0
4030-VPZBD,1
6974-DAFLI,0
6807-SIWJI,0
8259-NFJTV,0
4439-JMPMT,1
5229-DTFYB,0
6652-YFFJO,0
5197-LQXXH,0
6360-SVNWV,0
6258-PVZWJ,0
1937-OTUKY,0
1904-WAJAA,0
4078-SAYYN,1
0541-FITGH,0
1320-GVNHT,0
1563-IWQEX,0
3282-ZISZV,0
1977-STDKI,1
8044-BGWPI,0
9600-NAXZN,1
6828-HMKWP,0
2812-ENYMO,0
1640-PLFMP,0
8785-EPNCG,1
7622-NXQZR,0
8166-ZZTFS,1
9909-IDLEK,0
6341-AEVKX,0
1833-VGRUM,1
7964-VEXDG,0
9136-ALYBR,1
8465-SBRXP,0
7989-VCQOH,0
3154-HMWUU,0
5504-WSIUR,0
5996-EBTKM,0
0568-ONFPC,1
0052-DCKON,0
8774-GSBUN,0
6437-UDQJM,0
3407-QGWLG,0
0442-TDYUO,0
6711-FLDFB,1
0139-IVFJG,0
4062-HBMOS,0
8577-QSOCG,0
6585-WCEWR,0
0709-TVGUR,1
8755-OGKNA,0
8082-GHXOP,0
8564-LDKFL,0
1839-FBNFR,0
3336-JORSO,1
7601-DHFWZ,0
5143-EGQFK,1
3969-GYXEL,0
3547-LQRIK,0
8740-CRYFY,1
7109-CQYUZ,0
0455-ENTCR,0
7072-MBHEV,0
7356-IWLFW,0
5980-NOPLP,1
5287-QWLKY,1
6214-EDAKZ,1
3082-YVEKW,0
5385-SUIRI,1
2848-YXSMW,0
2873-ZLIWT,1
8905-IAZPF,0
4902-OHLSK,1
3258-SYSWS,0
9699-UBQFS,0
6651-RLGGM,0
5793-YOLJN,0
9668-PUGNU,0
0357-NVCRI,0
5624-BQSSA,1
6614-FHDBO,0
2546-KZAAT,0
9617-UDPEU,0
8932-CZHRQ,0
6379-RXJRQ,1
5299-RULOA,1
0036-IHMOT,0
4597-ELFTS,1
7576-JMYWV,0
8937-RDTHP,1
2842-BCQGE,0
8111-SLLHI,1
7244-QWYHG,0
9970-QBCDA,0
4652-ODEVH,0
2582-FFFZR,0
5884-FBCTL,0
0722-SVSFK,0
2465-BLLEU,0
3963-RYFNS,0
5747-PMBSQ,1
9514-JDSKI,1
0667-NSRGI,0
0042-JVWOJ,0
8871-JLMHM,0
5120-ZBLAI,0
2121-JAFOM,0
4933-IKULF,0
9659-ZTWSM,0
9170-CCKOU,1
5815-HGGHV,0
2357-COQEK,1
5382-TEMLV,0
6752-APNJL,0
5077-DXTCG,1
8155-IBNHG,1
4544-RXFMG,0
2316-ESMLS,0
5396-IZEPB,0
3503-TYDAY,0
0731-EBJQB,0
3522-CDKHF,0
3871-IKPYH,1
3810-DVDQQ,0
3138-BKYAV,1
7599-NTMDP,0
4425-OWHWB,0
3161-GETRM,0
6017-PPLPX,1
2625-TRCZQ,0
7083-MIOPC,0
4059-IIEBK,0
3247-MHJKM,0
5590-ZSKRV,0
8878-HMWBV,1
8819-IMISP,0
4282-YMKNA,1
9208-OLGAQ,0
4143-HHPMK,1
8075-GXIUB,0
3308-DGHKL,0
0374-AACSZ,0
7951-QKZPL,1
0787-LHDYT,0
8498-XXGWA,0
4697-LUPSU,0
9290-SHCMB,0
6050-FFXES,0
0727-IWKVK,1
9938-ZREHM,0
5151-HQRDG,0
6950-TWMYB,0
4422-QVIJA,0
2466-NEJOJ,0
3662-FXJFO,0
3703-KBKZP,0
5756-JYOJT,0
3551-GAEGL,0
3030-YZADT,1
4836-WNFNO,0
1585-MQSSU,1
6817-WTYHE,0
9053-EJUNL,0
3521-SYVOR,1
4908-XAXAY,0
7619-PLRLP,0
6022-KOUQO,0
6987-XQSJT,1
1453-RZFON,0
5849-ASHZJ,0
1539-LNKHM,0
7206-PQBBZ,0
0191-EQUUH,0
1179-INLAT,0
8086-OVPWV,1
0854-UYHZD,0
4598-XLKNJ,1
0940-OUQEC,1
0795-GMVQO,0
3569-JFODW,0
2791-SFVEW,0
4726-DLWQN,0
3473-XIIIT,1
7596-LDUXP,0
0196-JTUQI,0
9631-RXVJM,0
1389-WNUIB,0
9206-GVPEQ,1
2018-PZKMU,0
7969-FFOWG,0
1022-RKXDR,0
0348-SDKOL,1
9169-BSVIN,0
4012-ZTHBR,0
0137-OCGAB,1
4661-NJEUX,0
7277-KAMWT,0
3961-SXAXY,0
0774-IFUVM,0
1442-OKRJE,0
0409-WTMPL,0
9725-SCPZG,1
5480-XTFFL,0
7878-RTCZG,0
8387-UGUSU,0
7742-MYPGI,0
9953-ZMKSM,0
8760-ZRHKE,0
5696-QURRL,1
3211-ILJTT,1
4061-UKJWL,0
2081-KJSQF,0
7608-RGIRO,0
